ID	FR
3003	régime d'aide
8459	régime de paiement unique  [V4.3]
2263	régime de parti unique
5842	régime douanier communautaire
5843	régime douanier d'exportation
3174	régime douanier suspensif
5844	régime du financement communautaire
3009	régime du sol
3013	régime économique
3016	régime militaire
3020	régime parlementaire
3962	régime pénitentiaire
3025	régime politique
7386	régime présidentiel
3031	région
3034	région agricole
5845	région alpine
3043	région côtière
7837	région de Banská Bystrica
8333	région de Blagoevgrad  [V4.3]
8329	région de Bourgas  [V4.3]
7830	région de Bratislava
3039	Région de Bruxelles-Capitale
3047	région de développement
8318	région de Dobrich  [V4.3]
8312	région de Gabrovo  [V4.3]
8305	région de Haskovo  [V4.3]
7854	région de Žilina
8306	région de Kardjali  [V4.3]
8334	région de Kiustendil  [V4.3]
7839	région de Košice
8337	région de la Ville de Sofia  [V4.3]
8313	région de Lovech  [V4.3]
3051	région de montagne
8325	région de Montana  [V4.3]
3392	Région de Murcie
7836	région de Nitra
8307	région de Pazardjik  [V4.3]
8335	région de Pernik  [V4.3]
8314	région de Pleven  [V4.3]
8308	région de Plovdiv  [V4.3]
7838	région de Prešov
8319	région de Razgrad  [V4.3]
8315	région de Ruse  [V4.3]
8320	région de Shumen  [V4.3]
8321	région de Silistra  [V4.3]
8330	région de Sliven  [V4.3]
8309	région de Smolian  [V4.3]
8310	région de Stara Zagora  [V4.3]
8322	région de Targovishte  [V4.3]
7835	région de Trenčín
7834	région de Trnava
8323	région de Varna  [V4.3]
8316	région de Veliko Tarnovo  [V4.3]
8326	région de Vidin  [V4.3]
8327	région de Vratsa  [V4.3]
8331	région de Yambol  [V4.3]
3052	région défavorisée
5846	région dépendante de la pêche
5352	région du Centre
8336	région du District de Sofia  [V4.3]
3058	région économique
5847	région éligible
5848	région européenne
3061	Région flamande
3064	région frontalière
3067	région industrielle
5849	région industrielle en déclin
4129	région insulaire
3073	région méditerranéenne CE
4128	région périphérique
3414	région polaire
3078	région prioritaire
3079	région rurale
3081	région touristique
3084	Région wallonne
3088	régionalisation
3094	régionalisation des échanges
3096	régionalisme
8301	régions de la Bulgarie  [V4.3]
6135	régions de la Finlande
1088	régions de la France
1184	régions de la Grèce
7879	régions de la Hongrie
7861	régions de la Lettonie
7868	régions de la Lituanie
7814	régions de la Pologne
7816	régions de la République tchèque
8189	régions de la Roumanie  [V4.3]
7817	régions de la Slovaquie
7815	régions de la Slovénie
6138	régions de la Suède
1329	régions de l'Allemagne
6136	régions de l'Autriche
864	régions de l'Espagne
7855	régions de l'Estonie
1506	régions de l'Irlande
1520	régions de l'Italie
2288	régions des Pays-Bas
337	régions du Danemark
2564	régions du Portugal
3780	régions du Royaume-Uni
4840	régions et communautés de Belgique
5850	registre d'état civil
3099	règlement
4022	règlement CE
3106	règlement CEEA
3102	règlement communautaire
4023	règlement d'application
3112	règlement des différends
5851	règlement du Parlement
3119	règlement financier
3561	règlement intérieur
3122	règlement judiciaire
3649	règlement technique
3123	réglementation commerciale
3128	réglementation de la chasse
3131	réglementation de la circulation
3134	réglementation de la construction
5228	réglementation de la pêche
2972	réglementation de la production agricole
3143	réglementation de la vitesse
3124	réglementation de l'urbanisme
3145	réglementation des ententes
3148	réglementation des investissements
3380	réglementation des loyers
3152	réglementation des prix
6139	réglementation des télécommunications
3156	réglementation douanière
3160	réglementation du transport
560	réglementation financière
3641	réglementation technique
3165	régularisation du marché
3168	régulation des naissances
3172	régulation des transactions
3175	réimportation
3516	réinsertion professionnelle
3177	réinsertion scolaire
3179	réinsertion sociale
3182	rejet du budget
3188	rejet thermique
3194	relance économique
5852	relation administration-administré
3196	relation bilatérale
3185	relation commerciale
3200	relation culturelle
4040	relation de l'Union européenne
3206	relation diplomatique
3209	relation du travail
3216	relation école-industrie
3280	relation école-vie professionnelle
3219	relation économique
3221	relation Église-État
3223	relation Est-Ouest
5853	relation État-région
3657	relation industrie-recherche
3479	relation interallemande
3224	relation interindustrielle
3226	relation interinstitutionnelle
5854	relation interinstitutionnelle CE
3228	relation internationale
3232	relation interparlementaire
3234	relation intracommunautaire
3237	relation législatif-exécutif
3239	relation monétaire
3241	relation multilatérale
435	relation Nord-Sud
6782	relation région-Union européenne
3245	relation ville-campagne
3250	relations humaines
3255	relations publiques
3257	religion
7387	religion primitive
3260	remaniement ministériel
3263	remboursement
8460	remboursement des aides  [V4.3]
3176	remboursement des droits de douane
7351	remboursement fiscal
3265	remembrement
3267	remise à l'exportation
6544	remplacement des générations
3271	remplacement des importations
3138	remplacement des ressources
3273	rémunération du travail
3275	rendement agricole
6700	rendement énergétique
6928	renne
3281	rénovation urbaine
3283	rentabilité
3980	renvoi préjudiciel CE
3290	réorganisation industrielle
3304	répartition de la production
3295	répartition de l'aide
3298	répartition de l'impôt
3306	répartition de marché
5855	répartition des compétences
3310	répartition des richesses
3313	répartition des sièges
3045	répartition des votes
5856	répartition du financement communautaire
3319	répartition du revenu
3321	répartition du travail
3326	répartition géographique
3300	répartition géographique de la population
3327	répartition par âge
3328	répartition par habitant
3333	répartition par personne occupée
3337	répartition par sexe
5142	repenti
3342	répertoire
3345	replantation
3350	report de crédit
3354	repos hebdomadaire
3604	représentant de commerce
3363	représentant syndical
3367	représentation diplomatique
3374	représentation du personnel
7417	représentation permanente auprès de l'UE
3379	représentation politique
3383	représentation proportionnelle
3389	répression
3400	reprise économique
3408	reproduction animale
3409	reproduction végétale
3404	reprographie
5857	reptile
3413	république
5349	République centrafricaine
4779	République démocratique du Congo
3415	République dominicaine
5860	République tchèque
3417	réquisition des travailleurs
3017	réseau de transmission
3428	réseau de transport
6711	réseau des centres européens des consommateurs
3422	réseau d'information
3424	réseau d’information comptable agricole
5861	réseau énergétique
3430	réseau ferroviaire
5862	réseau informatique
5182	réseau interactif
5863	réseau local
3435	réseau navigable
3438	réseau routier
5864	réseau transeuropéen
5865	réservation
5866	réserve budgétaire CE
3446	réserve comptable
3449	réserve de change
3457	réserve naturelle
6701	réserve stratégique
3443	réserves
3460	résidence
7388	résidence d'étudiant
3464	résidence secondaire
3469	résidu de pesticide
3471	résidu du bois
3475	résiliation de contrat
3478	résine
6361	résistance des matériaux
3470	résolution
3484	résolution communautaire
6289	résolution du Conseil de l'Union européenne
6290	résolution du Conseil européen
5867	résolution du Parlement
3490	résolution ONU
3494	résolution PE
3497	responsabilité
4011	responsabilité administrative
3926	responsabilité civile
3927	responsabilité contractuelle
6266	responsabilité de l'État
6401	responsabilité des dommages environnementaux
3635	responsabilité du producteur
3503	responsabilité internationale
3507	responsabilité ministérielle
3316	responsabilité parentale
3513	responsabilité pénale
6615	responsabilité pénale des mineurs
3517	responsabilité politique
7942	responsabilité sociale de l'entreprise
3521	ressortissant
3526	ressortissant communautaire
4003	ressortissant étranger
465	ressource alimentaire
3528	ressource animale
3531	ressource de la mer
3533	ressource économique
3535	ressource en eau
3536	ressource en sol
3538	ressource énergétique
3544	ressource halieutique
3546	ressource minérale
3687	ressource minérale sous-marine
3549	ressource naturelle
3551	ressource renouvelable
5868	ressource TVA
3153	ressource végétale
3554	ressources additionnelles
3558	ressources budgétaires
3560	ressources propres
3563	restauration collective
3576	restitution à la production
3568	restitution à l'exportation
3570	restitution à l'importation
3581	restriction à la concurrence
3577	restriction à l'exportation
3579	restriction à l'importation
3584	restriction aux échanges
3588	restriction de liberté
3227	restriction des changes
3591	restriction quantitative
3600	restructuration industrielle
3605	résultat de l'exploitation agricole
6306	résultat de recherche
3602	résultat d'exploitation
7215	résultat du vote
3037	résultat électoral
3606	résultat scolaire
3611	rétablissement des droits de douane
3615	retard scolaire
5869	retenue à la source
3618	retrait du marché
3626	retraite anticipée
3362	retraite complémentaire
3631	retraitement du combustible
3921	rétroactivité de la loi
6357	rétrogradation professionnelle
3637	réunion au sommet
3644	réunion des ministres
3650	réunion internationale
3653	revalorisation des salaires
3658	revendeur
3659	revenu
3664	revenu complémentaire
3679	revenu de l'exploitant agricole
3682	revenu de l'exploitation agricole
3684	revenu des ménages
3674	revenu d'investissement
3685	revenu imposable
4086	revenu minimal d'existence
3686	revenu national
3688	revenu non salarial
3690	revêtement de sol
3829	revêtement des métaux
5870	révision d'accord
3699	révision de la constitution
3703	révision de la loi
5871	révision de traité CE
5872	révision des perspectives financières
3707	révolution industrielle
4139	revue périodique
3711	Rhénanie-du-Nord-Westphalie
3713	Rhénanie-Palatinat
3714	Rhône-Alpes
3721	richesse
3724	ricin
7864	Riga
3387	Rioja
3728	risque couvert
4076	risque industriel
4075	risque naturel
3730	risque sanitaire
3732	riz
3848	robot industriel
3740	robotique
3744	robotisation
5873	rôle international de l'UE
3748	rôle social
5874	rongeur
6318	rotation des cultures
3759	roulement
3763	Roumanie
8494	Roumanie de l'Ouest  [V4.3]
8491	Roumanie du Centre  [V4.3]
8492	Roumanie du Nord-Est  [V4.3]
8493	Roumanie du Nord-Ouest  [V4.3]
8495	Roumanie du Sud — Muntenia  [V4.3]
8496	Roumanie du Sud-Est  [V4.3]
8497	Roumanie du Sud-Ouest Oltenia  [V4.3]
5875	royalisme
3774	Royaume-Uni
5876	Russie
3784	Rwanda
3787	Saba
3793	saccharose
3597	sage-femme
3799	Sahara occidental
3804	Sahel
3806	saindoux
8547	Saint-Barthélemy  [V4.3]
3403	Saint-Christophe-et-Nevis
3830	Sainte-Hélène
3833	Sainte-Lucie
3812	Saint-Eustache
3814	Saint-Marin
3816	Saint-Martin
3823	Saint-Pierre-et-Miquelon
4649	Saint-Siège
3405	Saint-Vincent-et-les-Grenadines
3839	saisie de biens
3843	salaire
3845	salaire au rendement
3847	salaire horaire
3849	salaire ménager
3850	salaire minimal
8516	Salaj  [V4.3]
3854	salarié
6198	Salzbourg
3858	Samoa
3411	Samoa américaines
3862	sanction administrative
3866	sanction communautaire
3870	sanction économique
3483	sanction internationale
5124	sanction militaire
3878	sanction pénale
3352	sans-abri
5877	santé animale
1280	santé au travail
7135	santé génésique
5878	santé mentale
3885	santé publique
3888	São Tomé e Príncipe
3891	Sardaigne
3898	sarrasin
3903	Sarre
3905	satellite
3907	satisfaction au travail
8515	Satu Mare  [V4.3]
7826	Savinjska
3909	savoir-faire
5879	Saxe
5880	Saxe-Anhalt
7999	Scanie
6192	scanner
3918	Schleswig-Holstein
3923	science administrative
6382	science de l'espace
3925	science de l'information
3931	science des sols
3933	science économique
3935	science juridique
7340	science militaire
3947	science politique
3949	sciences appliquées
3952	sciences de la terre
3941	sciences de la vie
3928	sciences du comportement
5881	sciences médicales
3946	sciences physiques
3956	sciences sociales
6825	scierie
3004	scission d'entreprises
3964	scission politique
3968	scolarisation
3975	scrutin à deux tours
3976	scrutin à un tour
4701	scrutin de ballottage
3977	scrutin de liste
3981	scrutin majoritaire
3982	scrutin uninominal
5882	sculpture
3984	séance parlementaire
3988	sécheresse
7214	Seconde Guerre mondiale
3994	secret bancaire
5884	secret d'État
3997	secret industriel
6379	secret militaire
4000	secret professionnel
8387	Secrétaire général de l'ONU  [V4.3]
4178	secrétaire général d'une institution
5279	secrétariat de la Communauté du Pacifique
4002	Secrétariat de l'ONU
5885	secrétariat d'une institution
3296	secte religieuse
5886	secteur agricole
4006	secteur économique
6783	secteur non marchand
4008	secteur primaire
4013	secteur quaternaire
4016	secteur secondaire
4021	secteur tertiaire
5887	sécurité aérienne
6569	sécurité alimentaire
4025	sécurité d'approvisionnement
4029	sécurité de l'emploi
5309	sécurité des bâtiments
4033	sécurité des transports
4036	sécurité du produit
4039	sécurité du travail
5888	sécurité et gardiennage
3453	sécurité européenne
3450	sécurité internationale
5889	sécurité maritime
4042	sécurité nucléaire
4045	sécurité publique
6927	sécurité régionale
4047	sécurité routière
4050	sécurité sociale
6391	sédimentologie
4059	seigle
5890	séisme
3758	sel
4062	sel chimique
4072	sélection des élèves
4081	semence
3958	semi-liberté
4084	semi-métal
4088	semoule
4092	Sénégal
5891	sensibilisation du public
4093	séparation des pouvoirs
3317	séparation judiciaire
3945	séquestration de personnes
5892	Serbie
6223	Serbie-et-Monténégro
4095	sériciculture
5893	serveur de réseau
4099	service
4104	service après-vente
4106	service civil
4116	service de santé
4113	service d'emploi
6369	service d'intérêt général
3444	service féminin
4122	service gratuit
4127	service national
5894	service national de santé
4131	service payant
4133	service postal
4136	service public
4140	service secret
4143	service social
7136	service universel
3445	service volontaire
8469	services financiers  [V4.3]
4118	services financiers de la poste
3938	servitude
4145	sésame
4147	session parlementaire
2975	seuil de garantie
8311	Severen tsentralen (Bulgarie)  [V4.3]
8317	Severoiztochen (Bulgarie)  [V4.3]
8324	Severozapaden (Bulgarie)  [V4.3]
7389	sexualité
4148	Seychelles
8504	Sibiu  [V4.3]
4155	Sicile
5172	sida
4180	siège de l'institution
4157	siège parlementaire
4158	siège social
4159	siège vacant
4161	Sierra Leone
4162	signalisation
3466	signature d'accord
6370	signature électronique
6319	silo
3181	simplification des formalités
6257	simplification législative
6267	simulation
4164	Singapour
5895	singe
4166	sinistre
4170	sirop
4173	sisal
4176	sismologie
5896	site historique
6775	site internet
4184	situation de famille
4117	situation de l'agriculture
4183	situation de l'Union européenne
5146	situation économique
4187	situation financière
5897	situation politique
85	situation sociale
8282	Sjaelland  [V4.3]
5859	Slovaquie
5898	Slovénie
7829	Slovénie centrale
7820	Slovénie du Sud-Est
6245	Småland et îles
7216	social-démocratie
4188	socialisme
4189	société
3896	société à responsabilité limitée
4190	société anonyme
8428	société civile  [V4.3]
4192	société civile professionnelle
4193	société commerciale
4196	société de capitaux
4198	société de consommation
4191	société de droit civil
6140	société de l'information
4199	société de personnes
5206	société de services
4194	société d'économie mixte
4195	société d'investissement
4200	société en commandite
4201	société en participation
4202	société européenne
3715	Société européenne d'énergie atomique
4149	Société financière internationale
4203	société mère
4204	société sans but lucratif
5170	société secrète
4205	sociologie
7393	sociologie de l'éducation
7390	sociologie du droit
6395	sociologie du travail
7394	sociologie politique
7391	sociologie rurale
7392	sociologie urbaine
8003	Södermanland
5288	sodium
4207	soie
3369	soins à domicile
4209	soins aux invalides
6233	soins aux personnes âgées
5899	soins de santé
5900	soins infirmiers
6570	soins palliatifs
4210	soja
6539	solidarité familiale
3942	solvabilité financière
4211	solvant
4212	Somalie
4213	sondage
4214	sondage d'opinion
4215	sorgho
4217	Soudan
4218	soufre
4219	soumission d'offres
4221	source de l'aide
4220	source d'information
4222	source du droit
4230	sous-alimentation
4223	sous-développement
5901	sous-marin
4231	sous-peuplement
4224	sous-produit
4225	sous-produit agricole
4227	sous-produit du lait
4228	sous-produit métallique
4229	sous-prolétariat
4232	sous-traitance
4234	soutien de famille
4235	soutien des prix
4236	soutien des prix agricoles
3065	soutien du marché
712	soutien économique
4237	soutien monétaire
4238	souveraineté nationale
4239	spécialisation de la production
4240	spécialisation des échanges
3183	spécialisation tarifaire
4241	spécialité budgétaire
5902	spécialité médicale
3645	spécification technique
5903	spectacle d'animaux
5301	spectrométrie
4243	spéculation immobilière
7827	Spodnjeposavska
4245	sport
3613	sport professionnel
4246	Sri Lanka
4247	Stabex
5904	stabilisateur budgétaire
4249	stabilisation des revenus
4250	stabilisation économique
4248	stabilité des prix
4251	stabulation
3534	stage de formation
4254	stagnation économique
3782	station énergétique
4255	station expérimentale
3095	station orbitale
4156	stationnement des forces
4256	statistique
4257	statistique agricole
6371	statistique commerciale
4258	statistique communautaire
6380	statistique de défense
5907	statistique de la santé
5905	statistique de l'éducation
3537	statistique de l'emploi
6402	statistique de l'environnement
3634	statistique de production
4259	statistique démographique
4260	statistique des pêches
5908	statistique des transports
5909	statistique du tourisme
4262	statistique économique
4263	statistique financière
6331	statistique forestière
4264	statistique industrielle
4265	statistique internationale
4266	statistique nationale
4267	statistique officielle
4268	statistique régionale
4269	statut de Berlin
4270	statut de Jérusalem
6893	statut de l'élu
7217	statut des parlementaires
4271	statut du fonctionnaire
4273	statut du personnel
4274	statut juridique
5910	statut juridique européen
4275	statut politique
4276	statut professionnel
4277	statut social
4278	stérilisation
5911	stimulant
4279	stimulant fiscal
4280	stock
4281	stock communautaire
4283	stock conjoncturel
4284	stock d'intervention
4285	stock excédentaire
4286	stock minimal
4287	stock mondial
4288	stock privé
4289	stock public
4290	stock régulateur
4291	stockage
4292	stockage d'armes
4293	stockage de l'énergie
4294	stockage des aliments
3133	stockage des déchets
3734	stockage des hydrocarbures
4295	stockage documentaire
5912	stockage souterrain des déchets
6237	Stockholm
8474	stratégie commune  [V4.3]
6710	stratégie de préadhésion
6347	stratégie européenne pour l'emploi
4298	structure agricole
4299	structure de l'emploi
4300	structure de l'entreprise
5913	structure de pêche
4302	structure économique
4303	structure industrielle
4304	structure institutionnelle
4305	structure sociale
4306	stupéfiant
6199	Styrie
4307	substance cancérigène
4308	substance dangereuse
5914	substance psychotrope
3135	substance toxique
2990	substitut céréalier
4310	subvention à l'exportation
4311	succédané d'aliment
4312	succession de l'exploitation agricole
8456	succession d'États  [V4.3]
4313	succursale
8509	Suceava  [V4.3]
4314	sucre
4315	sucre blanc
4316	sucre brut
4317	sucre de betterave
4319	sucre de canne
4320	Suède
6238	Suède du Centre-Est
6240	Suède du Centre-Nord
6239	Suède méridionale
6246	Suède occidentale
4321	suffrage exprimé
4322	suffrage universel
4323	suicide
4324	Suisse
4325	Sulawesi
4326	Sumatra
4327	superficie agricole utilisée
4328	suppléant
4329	supplément tarifaire
5915	support à l'utilisateur
3869	support d'enregistrement
4330	support d'information
3873	support enregistré
4331	support magnétique
3872	support optique
4332	suppression d'emploi
4333	suppression des droits de douane
4334	supranationalité
4335	surexploitation des ressources
4336	surface boisée
4337	surface d'exploitation
4338	surface en herbe
4339	surface principale
4340	surgélation
4342	Suriname
4343	surpopulation
4346	surproduction
4341	surrégénérateur
6268	surveillance à l'importation
3140	surveillance de l'environnement
5916	surveillance des médicaments
4347	surveillance du marché
3995	surveillance maritime
5917	surveillance multilatérale
4348	suspension de l'aide
4349	suspension de peine
4350	suspension des droits de douane
4351	Swaziland
8283	Syddanmark  [V4.3]
4352	sylviculture
6324	sylviculture durable
6885	symbole de l'État
5312	symbole européen
3575	syndicat
5918	syndicat de communes
3573	syndicat de fonctionnaires
4354	Syrie
4355	Sysmin
4356	système bancaire
4361	système de communication
4362	système de comptabilité
4363	système de culture
5920	système de gestion de base de données
5921	système de santé
6851	système de transport intelligent
4357	système d'enseignement
5919	système d'exploitation
4358	système d'exploitation agricole
4359	système d'information
4360	système d'information de gestion
7218	système d'information géographique
6626	système d'information Schengen
2116	Système d'intégration de l'Amérique centrale
4366	système documentaire
4064	Système économique latino-américain
4367	système électoral
4368	système électoral européen
5883	Système européen de banques centrales
4369	système européen de comptabilité
5922	système informatique
5923	système judiciaire
4370	système monétaire européen
4371	système monétaire international
4372	système normalisé de comptabilité
4373	tabac
4374	tabagisme
5924	tableur
5925	Tadjikistan
4375	Taïwan
3838	tantale
4376	Tanzanie
4377	tapis
6155	TARIC
3266	tarif à fourchette
4378	tarif aérien
3269	tarif de soutien
4379	tarif de transport
5195	tarif des communications
4380	tarif douanier
4381	tarif douanier commun
4382	tarif ferroviaire
5213	tarif intérieur
5214	tarif international
4384	tarif postal
4385	tarif préférentiel
5215	tarif routier
4386	tarif voyageur
4387	tarification de l'infrastructure
4388	taureau
4389	taux d'autoapprovisionnement
4390	taux de change
6335	taux de conversion
4392	taux de TVA
3230	taux d'escompte
5926	taux d'intervention
4393	taux flottant
4394	taux pivot
4395	taux représentatif
4397	taxation des prix
4398	taxe à l'essieu
4399	taxe à l'exportation
4400	taxe à l'importation
4402	taxe compensatoire
4405	taxe de transit
4403	taxe d'effet équivalent
4406	taxe professionnelle
4407	taxe sur les carburants
2977	taxe sur les matières grasses
4409	taxe sur les véhicules
5927	taxi
4410	Tchad
4411	Tchécoslovaquie
4412	technique culturale
6916	technique de construction
4413	technique de gestion
6294	technique de production
5239	technique spatiale
4415	technologie
4416	technologie alimentaire
5188	technologie de l'information
4418	technologie des matériaux
4419	technologie douce
3651	technologie du recyclage
5928	technologie duale
4420	technologie énergétique
4421	technologie intermédiaire
4422	technologie nucléaire
7219	technologie numérique
6299	technologie obsolète
4423	technologie pétrolière
3638	technologie propre
3639	technologie traditionnelle
5198	téléchargement
4424	télécommunication
3875	télécommunication sans fil
3018	téléconférence
4425	télécopie
4426	télédétection
4428	télédistribution
4429	télégraphe
4430	télématique
6929	télémédecine
8527	Teleorman  [V4.3]
4431	téléphone
6776	téléphone mobile
5180	télétex
4432	télévision
5189	télévision à haute définition
3019	télévision européenne
3021	télévision payante
4433	télex
4434	témoignage
4435	temps de repos
4436	tendance politique
4439	tension mentale
4440	terme de l'échange
5929	terminal informatique
4441	terminologie
4442	terrain à bâtir
4443	terrain industriel
4444	terre abandonnée
4445	terre agricole
4446	terre domaniale
4447	terre inculte
4448	terre labourable
4450	terre récupérée
8374	Terres australes et antarctiques françaises  [V4.3]
3757	terres et pierres
8371	territoire britannique de l'Antarctique  [V4.3]
8373	territoire britannique de l'océan Indien  [V4.3]
3178	territoire douanier CE
4451	territoire d'outre-mer
3677	territoire non autonome
3495	territoire occupé
5930	territoires autonomes de Palestine
4452	terrorisme
7812	test psychométrique
7396	testament de vie
7397	texte sacré
3893	textile naturel
4169	textile non tissé
3892	textile synthétique
4453	Thaïlande
4454	thé
3297	théologie
4455	thérapeutique
4108	thermodynamique
4138	thésaurus
4456	thèse
4458	Thessalie
5932	Thuringe
8520	Timis  [V4.3]
4460	Timor
4461	Timor-Oriental
4462	titane
4463	titre de crédit
4464	titre de transport
4465	Togo
6281	Tokelau
3802	tôle
4466	Tonga
4467	torture
4468	Toscane
4469	tourbe
4470	tourisme
4471	tourisme de masse
8471	tourisme écologique  [V4.3]
8472	tourisme équitable  [V4.3]
3340	tourisme étranger
8461	tourisme fluvial  [V4.3]
6554	tourisme religieux
3341	tourisme rural
6616	tourisme sexuel
4472	tournesol
4474	toxicologie
4475	toxicomanie
6307	traçabilité
4476	tracteur
4477	Trade Expansion Act
4478	traduction
5200	traduction automatique
5933	trafic de personnes
3355	trafic de stupéfiants
3169	trafic illicite
3105	trafic portuaire
4480	traité CECA
4481	traité CEE
4482	traité CEEA
4035	traité d'adhésion CE
6725	traité d'adhésion UE
6142	traité d'Amsterdam
4032	traité de fusion
8553	traité de Lisbonne  [V4.3]
6726	traité de Nice
4068	traité sur l'Union européenne
3917	traitement cruel et dégradant
4485	traitement de l'eau
4486	traitement de l'information
4487	traitement de texte
4488	traitement des données
3746	traitement du charbon
4489	traitement du minerai
4490	traitement phytosanitaire
4479	traités de l'UE
5934	tranquillisant
4491	transaction financière
7903	Transdanubie centrale
7904	Transdanubie méridionale
7905	Transdanubie occidentale
3961	transfèrement de détenus
4493	transfert de capitaux
5204	transfert de compétence
4494	transfert de droit à pension
4495	transfert de population
4496	transfert de technologie
4492	transfert d'entreprise
6785	transferts sociaux
4498	transformation alimentaire
5935	transformation sous douane
5293	transfusion sanguine
3614	transit
4499	transit communautaire
4500	transit douanier
6143	transition économique
4501	translittération
4502	transmission de données
4503	transmission de la propriété
5936	transparence administrative
5937	transparence du processus décisionnel
5292	transplantation d'organes
3114	transport à grande vitesse
4505	transport aérien
4506	transport combiné
4152	transport d'animaux
4508	transport dans l'arrière-pays
5938	transport de malades
4509	transport de marchandises
3681	transport de marchandises dangereuses
4510	transport de surface
4511	transport de voyageurs
4507	transport d'énergie
4512	transport en commun
4514	transport ferroviaire
4516	transport individuel
4517	transport intercontinental
4518	transport intérieur
4519	transport international
4520	transport international routier
4521	transport intracommunautaire
4522	transport maritime
4526	transport national
4527	transport par câble
4528	transport par conduite
4515	transport par voie navigable
4529	transport pour compte de tiers
4530	transport pour compte propre
4531	transport public
4532	transport régional
4533	transport routier
4534	transport scolaire
4535	transport semi-collectif
4536	transport sous douane
4537	transport souterrain
3092	transport spatial
4538	transport suburbain
4539	transport terrestre
4540	transport transfrontalier
4541	transport urbain
4542	transporteur
5939	traumatisme
4543	travail
3552	travail à distance
4544	travail à domicile
4546	travail à la chaîne
5208	travail à l'écran
4547	travail à plein-temps
4548	travail à temps partiel
5940	travail atypique
4549	travail au noir
4551	travail de nuit
4550	travail d'équipe
4552	travail des enfants
3529	travail des jeunes
5289	travail des métaux
6925	travail du détenu
3548	travail du dimanche
3530	travail féminin
3525	travail non rémunéré
6718	travail occasionnel
4553	travail par roulement
3520	travail partagé
5941	travail saisonnier
4554	travail scolaire
3360	travail social
3527	travail temporaire
4555	travailleur âgé
3539	travailleur auxiliaire
4556	travailleur clandestin
4557	travailleur communautaire
3540	travailleur expatrié
4558	travailleur frontalier
4559	travailleur handicapé
4561	travailleur manuel
4562	travailleur migrant
6745	travailleur pauvre
6354	travailleur polyvalent
4563	travailleur saisonnier
4564	travailleur social
4565	travaux publics
4566	trèfle
4568	Trentin-Haut-Adige
4569	trésor
8462	Tribunal de la fonction publique de l'Union européenne  [V4.3]
5328	Tribunal de première instance des Communautés européennes
7137	Tribunal pénal international
6145	TRIMS
4570	Trinidad-et-Tobago
6146	TRIPS
4571	triticale
4573	troc
5942	Troïka communautaire
5943	troisième phase de l'UEM
4574	trust
4575	tube
4576	tuberculose animale
8532	Tulcea  [V4.3]
4577	tungstène
4578	Tunisie
6912	tunnel
4579	turbine
5944	Turkménistan
1298	Turks et Caicos
4580	Turquie
4581	tutelle
5945	tutelle administrative
4583	Tuvalu
4584	tuyauterie
4585	TVA
6392	type de sol
6200	Tyrol
2121	œuf
5946	Ukraine
5947	Ulster-Donegal
4593	unanimité
4595	Unesco
1022	Unicef
3502	unification de l'Allemagne
4596	unification nationale
2202	Union africaine
7414	union civile
4597	Union de l'Europe occidentale
4615	Union de parlementaires de l'Asie et du Pacifique
4600	union douanière
8403	Union douanière d'Afrique australe  [V4.3]
8300	Union du Maghreb arabe  [V4.3]
4601	union économique
4588	Union économique belgo-luxembourgeoise
4602	union économique et monétaire
3722	Union économique et monétaire ouest-africaine
4060	Union européenne
8488	Union européenne de la navigation fluviale  [V4.3]
3720	Union européenne de radio-télévision
4603	Union européenne des paiements
4591	Union internationale des télécommunications
4604	Union interparlementaire
74	union libre
4608	union monétaire
5948	Union politique européenne
4616	Union postale universelle
4610	Unisist
4612	unité de bétail
3701	unité périphérique
4151	université
5174	université ouverte
4614	UNRWA
8002	Upsala
4617	uranium
4618	urbanisation
4619	urbanisme
4620	URSS
4621	Uruguay
4622	usager des transports
4624	usine clé en main
7850	Ustí
4625	usufruit
5949	utilisateur de l'informatique
4626	utilisateur d'information
5950	utilisation alternative de produit agricole
4627	utilisation de l'aide
4628	utilisation de l'eau
4629	utilisation de l'énergie
4001	utilisation de l'espace
4630	utilisation des terres
4631	utilisation pacifique d'énergie
4632	Utrecht
2122	œuvre d'art
4634	vacances
4635	vaccin
4636	vaccination
4637	vache
4638	vache allaitante
4639	vache laitière
4640	Val d'Aoste
8538	Vâlcea  [V4.3]
4641	valeur ajoutée
4642	valeur boursière
4643	valeur de l'échange
6786	valeur économique
4645	valeur en douane
4646	valeur mobilière
4647	vanadium
6743	vandalisme
4648	Vanuatu
7990	Värmland
8510	Vaslui  [V4.3]
8007	Västerbotten
7988	Västernorrland
8006	Västmanland
8001	Västra Götaland
4650	veau
5951	vecteur de maladie
4651	véhicule
4652	véhicule à coussin d'air
4653	véhicule à deux roues
4654	véhicule à moteur
4655	véhicule agricole
5331	véhicule de camping
5952	véhicule de combat
4656	véhicule électrique
3090	véhicule gros porteur
3136	véhicule non polluant
3093	véhicule spatial
4657	véhicule sur rails
4658	véhicule utilitaire
4660	Vénétie
4662	Venezuela
4663	vente
4664	vente à crédit
4673	vente à distance
4665	vente à domicile
3210	vente à perte
4666	vente au détail
4667	vente au rabais
4668	vente aux enchères
4669	vente directe
4670	vente en gros
4672	vente hors taxe
4674	verger
4675	vérification des comptes
3035	vérification du scrutin
4676	verre
4680	vêtement
3595	vétérinaire
5114	veto
4681	viande
